OrderDetailID,OrderID,ProductID,Quantity,UnitPrice
12131,4550,94,1,619
12132,4603,65,4,462
12133,4412,87,5,1576
12134,764,29,1,4819
12135,3369,41,3,2112
12136,898,105,5,3424
12137,953,63,5,2052
12138,2923,32,5,4408
12139,4480,66,1,630
12140,3198,112,4,4643
12141,4199,100,1,4247
12142,900,45,2,2802
12143,4024,17,3,1677
12144,4206,43,4,1731
12145,3642,119,4,2486
12146,3544,66,3,946
12147,3642,68,2,995
12148,4766,108,5,1940
12149,3091,34,3,1456
12150,4480,1,5,1719
12151,762,23,3,1970
12152,2408,6,1,2346
12153,886,16,2,1562
12154,2644,2,2,2297
12155,3244,110,3,2062
12156,1236,116,2,1463
12157,2934,76,5,4831
12158,1469,27,2,3702
12159,10,19,2,958
12160,792,28,2,3317
12161,1663,35,4,877
12162,744,115,3,149
12163,2429,107,1,2708
12164,3494,68,1,3782
12165,4547,49,4,475
12166,1117,113,4,122
12167,2442,7,1,2772
12168,1355,37,5,4478
12169,2481,115,1,1129
12170,3002,25,1,4475
12171,1187,117,3,2745
12172,4088,115,1,492
12173,2832,41,1,3617
12174,3662,81,2,1193
12175,1749,62,4,1597
12176,2864,41,1,583
12177,1115,14,1,2957
12178,3265,101,5,4022
12179,3091,54,1,2323
12180,1064,2,3,330
12181,3749,88,5,186
12182,4546,79,1,4584
12183,2733,48,3,1743
12184,1873,51,4,818
12185,4721,97,1,4932
12186,1970,55,4,2329
12187,885,12,1,2569
12188,3964,83,5,2348
12189,3679,116,5,682
12190,319,111,3,4219
12191,3817,69,2,972
12192,3718,1,3,2483
12193,3196,107,1,3821
12194,1375,59,4,1592
12195,488,73,4,4336
12196,451,103,1,3418
12197,353,34,2,1194
12198,1941,93,2,4107
12199,2368,113,2,4587
12200,3237,112,1,2395
12201,248,112,5,1228
12202,3504,46,5,2405
12203,568,59,1,505
12204,684,66,5,1754
12205,644,19,2,3175
12206,479,28,5,1687
12207,2761,99,1,2154
12208,4464,40,5,4196
12209,4453,117,5,4534
12210,1369,57,5,3869
12211,2227,51,5,3873
12212,3497,112,1,4545
12213,3613,22,3,2202
12214,4008,68,5,3952
12215,1843,8,3,895
12216,3378,60,1,3046
12217,2415,65,4,2419
12218,1060,36,3,3004
12219,1645,71,1,1553
12220,4924,89,4,978
12221,1812,29,5,4572
12222,2194,65,1,486
12223,2428,56,2,3781
12224,168,82,4,2534
12225,4183,4,2,1280
12226,154,84,5,4619
12227,2545,110,5,886
12228,3869,72,3,4472
12229,315,91,5,3319
12230,723,50,3,1938
12231,3632,39,4,1873
12232,3346,35,2,3285
12233,2812,25,4,2142
12234,2310,117,2,1724
12235,2502,78,1,3672
12236,3334,44,4,1348
12237,2024,47,1,4342
12238,350,40,2,1725
12239,824,31,3,1571
12240,438,69,4,3852
12241,169,81,4,1446
12242,3820,74,3,1214
12243,3415,43,3,113
12244,3302,55,5,1271
12245,4119,16,5,1926
12246,3036,112,2,3642
12247,4377,68,4,508
12248,3591,119,3,4579
12249,2770,69,3,4252
12250,2301,42,1,2661
12251,4500,110,5,3749
12252,2181,41,1,2492
12253,3346,50,3,2002
12254,2666,84,4,3258
12255,232,6,4,504
12256,2593,75,1,4440
12257,4175,53,5,958
12258,1059,17,2,2097
12259,2543,105,4,308
12260,1134,57,2,2290
12261,3647,67,5,1922
12262,2376,16,1,645
12263,3881,52,5,903
12264,2738,100,3,1227
12265,2432,90,5,4192
12266,1388,88,1,346
12267,3304,118,1,2677
12268,1438,111,5,564
12269,3366,34,1,719
12270,4643,84,3,2058
12271,1730,81,2,3135
12272,2440,115,5,2515
12273,3174,20,1,1329
12274,3908,80,2,456
12275,1317,56,3,2478
12276,685,51,5,3451
12277,2589,53,1,984
12278,3544,49,2,4696
12279,3088,4,3,1858
12280,1676,18,4,4939
12281,2114,36,1,3020
12282,958,117,3,1557
12283,3544,35,2,650
12284,3095,30,5,299
12285,4798,118,2,1490
12286,2808,63,5,3842
12287,821,82,3,4534
12288,888,21,3,1543
12289,3729,52,2,4874
12290,3994,96,2,376
12291,3085,69,5,153
12292,876,41,1,263
12293,4262,54,2,2223
12294,3997,87,1,2889
12295,557,30,1,4617
12296,2215,91,1,4772
12297,709,56,3,1353
12298,718,79,3,1429
12299,3666,41,1,1085
12300,2145,14,1,3288
12301,2020,21,3,1180
12302,3780,120,5,758
12303,291,98,4,2365
12304,2184,90,2,4741
12305,3880,25,1,2134
12306,2937,50,3,948
12307,2415,109,1,565
12308,2296,95,1,4761
12309,2814,53,1,4699
12310,1238,48,1,1474
12311,2118,70,5,4736
12312,4842,48,2,1906
12313,3044,4,2,2226
12314,3088,24,3,518
12315,3559,106,5,1559
12316,699,31,5,4632
12317,2854,83,2,2313
12318,3809,75,3,697
12319,4620,29,5,1289
12320,1846,5,3,4006
12321,4015,82,2,4145
12322,3183,67,1,545
12323,464,104,5,4849
12324,3861,75,3,146
12325,451,85,1,4028
12326,1916,94,2,1612
12327,924,83,4,1386
12328,3623,53,5,2801
12329,316,89,5,2048
12330,4767,64,3,1042
12331,4794,35,2,2801
12332,1377,12,2,2390
12333,2816,47,5,3825
12334,1263,90,5,1003
12335,1128,55,3,2759
12336,2926,120,3,1231
12337,1053,112,4,2468
12338,4185,69,1,4669
12339,2423,83,3,2855
12340,3469,91,1,3644
12341,4460,38,5,566
12342,4022,29,4,4157
12343,4410,12,4,4950
12344,548,19,4,4134
12345,4892,9,2,1235
12346,3524,82,5,1578
12347,1530,29,2,4483
12348,107,3,2,440
12349,857,87,4,759
12350,2985,30,2,285
12351,4387,110,5,2176
12352,4713,58,5,1531
12353,1251,88,2,846
12354,1612,53,5,3934
12355,1791,101,1,632
12356,868,101,2,3075
12357,2770,4,4,4309
12358,4254,57,4,1221
12359,328,54,5,3193
12360,3817,28,5,1244
12361,3149,16,4,310
12362,3382,13,1,3873
12363,2375,72,4,2963
12364,2556,56,2,2533
12365,4966,53,4,2023
12366,1131,48,3,3224
12367,4337,25,1,1991
12368,2483,66,1,740
12369,3100,30,4,1714
12370,2752,104,3,1584
12371,3321,3,2,3892
12372,1557,23,4,2025
12373,3544,29,2,1979
12374,4509,41,3,3098
12375,569,94,4,1431
12376,1655,11,4,2360
12377,3237,21,2,4379
12378,3120,91,4,2240
12379,3734,24,3,1743
12380,3230,116,4,2392
12381,151,95,5,3810
12382,2273,94,3,1895
12383,4352,65,1,1777
12384,2109,1,2,2852
12385,1796,54,3,1503
12386,2428,72,1,338
12387,3515,112,1,418
12388,349,106,3,661
12389,2079,34,1,2907
12390,397,80,1,2477
12391,2977,91,5,3513
12392,2610,68,4,4804
12393,1159,83,5,4138
12394,146,29,4,2759
12395,2227,105,1,1607
12396,264,3,4,2120
12397,4300,11,5,254
12398,3102,8,2,641
12399,2107,62,2,4355
12400,3081,103,4,4985
12401,988,33,2,1704
12402,1348,8,3,1784
12403,1361,25,2,2636
12404,2839,88,4,1379
12405,1727,26,1,4251
12406,2290,26,5,2999
12407,908,17,2,968
12408,1184,91,4,3113
12409,2825,29,5,3266
12410,1259,43,3,3410
12411,199,103,1,782
12412,1057,73,5,2363
12413,2456,78,5,1561
12414,3366,5,4,3929
12415,1261,50,3,245
12416,3979,94,2,2074
12417,2836,56,3,1920
12418,1314,63,1,704
12419,1903,57,2,1706
12420,3976,119,3,4339
12421,578,92,1,3299
12422,4431,45,5,1647
12423,1021,37,5,2872
12424,3654,72,5,2087
12425,3845,79,5,1485
12426,3574,118,2,3743
12427,2294,92,5,2996
12428,611,36,2,1919
12429,329,33,2,2754
12430,547,6,3,2219
12431,339,120,5,4817
12432,3182,115,4,1045
12433,3042,76,5,1405
12434,807,71,4,2001
12435,1034,45,5,3795
12436,3274,92,2,258
12437,3988,7,5,3894
12438,3334,105,5,3422
12439,2741,65,5,1450
12440,4526,117,5,4820
12441,4902,24,3,4533
12442,1697,45,3,1754
12443,3651,61,2,3130
12444,2083,19,2,775
12445,1999,117,4,468
12446,4653,32,2,3275
12447,1686,30,3,1303
12448,4587,65,2,3460
12449,1604,32,4,1571
12450,4350,57,4,1448
12451,4113,20,3,3523
12452,261,85,2,3116
12453,3797,83,4,769
12454,2776,94,2,1354
12455,501,114,2,4519
12456,1016,92,3,2108
12457,2334,96,3,926
12458,2055,30,2,2411
12459,3964,87,5,549
12460,3675,91,5,648
12461,4056,101,1,1734
12462,2707,59,1,3769
12463,2100,90,1,2212
12464,2566,62,3,1738
12465,3018,67,2,4819
12466,109,31,4,4548
12467,3423,66,2,1107
12468,66,54,2,4331
12469,3082,10,1,3485
12470,4298,38,2,1110
12471,2949,83,1,2873
12472,214,31,2,2900
12473,4423,29,4,409
12474,1041,25,5,255
12475,4619,32,5,1736
12476,988,17,3,4561
12477,3196,115,4,3252
12478,504,45,2,3230
12479,756,49,4,1360
12480,1342,87,2,4533
12481,2589,18,4,4667
12482,1382,75,4,4484
12483,2988,52,5,4569
12484,2845,20,4,3480
12485,2520,62,3,1730
12486,3727,13,2,1245
12487,1888,88,1,2494
12488,1324,43,4,135
12489,3810,84,1,824
12490,3748,115,5,1576
12491,2132,106,1,2606
12492,2425,92,3,3397
12493,3385,99,3,990
12494,2252,21,5,2949
12495,1009,6,3,1500
12496,1318,71,2,1126
12497,3217,93,3,4201
12498,4635,53,4,2760
12499,17,87,3,4504
12500,4671,52,2,2506
12501,1803,69,5,3105
12502,2624,86,3,3849
12503,130,9,2,775
12504,1474,96,4,2949
12505,950,118,1,617
12506,3997,74,1,4579
12507,1069,46,5,4085
12508,4312,107,5,2686
12509,1624,113,1,4803
12510,2896,92,1,261
12511,2737,75,5,700
12512,2313,71,1,1659
12513,1947,30,3,764
12514,617,43,2,3881
12515,1870,109,5,2139
12516,301,59,2,4676
12517,985,115,4,3890
12518,3692,38,4,4416
12519,4502,34,3,1872
12520,3427,46,4,4705
12521,161,92,5,1490
12522,26,32,3,4386
12523,83,16,3,1817
12524,173,39,5,2057
12525,999,1,1,1759
12526,3142,98,2,3188
12527,2883,105,5,2178
12528,4102,57,1,3044
12529,2844,87,1,1927
12530,4621,114,4,2539
12531,2111,117,3,1216
12532,3085,20,3,2105
12533,2046,82,4,1261
12534,761,82,4,4219
12535,205,42,3,267
12536,4993,104,5,2100
12537,3103,85,5,388
12538,2036,72,5,1137
12539,1553,34,5,2585
12540,4973,50,4,3464
12541,825,11,2,4923
12542,2957,107,2,2231
12543,3749,115,3,4564
12544,2446,43,2,4073
12545,3897,10,5,1284
12546,839,8,4,2453
12547,4696,111,5,1582
12548,3684,72,1,3767
12549,1962,19,4,4905
12550,938,65,1,299
12551,2932,55,1,434
12552,425,52,3,3513
12553,3311,3,1,278
12554,3052,53,2,549
12555,2906,44,2,1824
12556,2138,96,1,1279
12557,4047,48,3,4935
12558,3211,54,1,967
12559,2695,16,4,1077
12560,3596,30,4,3740
12561,1268,113,4,765
12562,3577,92,4,2172
12563,422,28,1,2623
12564,3267,16,5,882
12565,1658,105,5,4397
12566,2101,118,4,4805
12567,3940,51,3,1587
12568,685,33,3,4632
12569,2227,25,1,3650
12570,4389,18,5,3550
12571,2423,26,1,2258
12572,1078,6,2,222
12573,3986,38,4,2582
12574,3841,44,2,4173
12575,3317,67,2,1059
12576,2844,43,3,1506
12577,3440,6,5,3645
12578,4112,78,4,4704
12579,4272,64,1,663
12580,1904,82,4,824
12581,4225,80,1,346
12582,3295,88,1,2728
12583,4980,13,5,504
12584,426,65,2,2653
12585,2402,38,1,1347
12586,750,64,5,2494
12587,4840,14,2,1327
12588,4575,17,2,732
12589,44,77,4,3480
12590,1560,13,4,4449
12591,4195,73,4,758
12592,3469,6,3,2150
12593,3952,6,2,3521
12594,4267,94,3,1223
12595,148,37,4,4652
12596,2171,57,5,983
12597,112,53,4,796
12598,4164,46,1,4524
12599,828,78,5,814
12600,1753,4,5,4089
12601,2940,34,2,341
12602,3729,66,3,4374
12603,3617,63,1,2327
12604,3724,61,5,3105
12605,2278,81,3,4946
12606,160,42,3,1439
12607,3366,78,1,1843
12608,2234,64,1,2778
12609,1014,115,4,1560
12610,4973,17,4,4544
12611,552,61,5,4714
12612,1176,118,5,486
12613,1164,30,5,1541
12614,1309,43,4,900
12615,1493,93,5,706
12616,1242,7,5,4539
12617,4532,73,4,2017
12618,4828,46,4,3209
12619,1778,23,5,465
12620,60,36,5,4576
12621,1634,14,3,4141
12622,2452,20,2,1084
12623,336,56,4,1224
12624,831,116,2,590
12625,1593,81,4,3744
12626,4381,32,3,4324
12627,960,25,2,4170
12628,4167,115,3,2126
12629,1122,94,1,120
12630,2224,49,2,127
12631,3817,57,2,2597
12632,4980,27,2,3663
12633,1099,27,1,4847
12634,143,46,1,1553
12635,2979,95,3,2382
12636,1047,45,1,2571
12637,1069,26,4,2229
12638,4188,14,5,2512
12639,3341,48,2,4960
12640,4774,85,3,4935
12641,3436,92,3,4595
12642,3780,15,3,1575
12643,4478,94,3,1035
12644,966,89,2,334
12645,1180,51,3,134
12646,2435,54,2,4834
12647,501,11,3,438
12648,4555,108,3,4127
12649,50,75,5,3625
12650,970,28,4,1602
12651,988,55,1,3224
12652,4628,69,1,3783
12653,1116,92,1,2590
12654,3933,72,4,4615
12655,1480,26,2,805
12656,4435,70,1,4947
12657,3125,32,1,4444
12658,3568,48,1,2440
12659,1659,96,2,4402
12660,1877,12,4,1224
12661,2052,70,4,1699
12662,4377,77,2,4630
12663,2816,103,5,338
12664,971,104,3,1247
12665,208,108,2,4713
12666,260,61,3,4008
12667,4359,34,4,4344
12668,783,87,3,2204
12669,505,105,1,2303
12670,1574,109,3,3768
12671,4299,81,3,4731
12672,1760,45,4,2262
12673,3795,112,5,3705
12674,3591,60,3,4561
12675,4141,65,4,3665
12676,1402,71,1,3717
12677,789,13,3,3033
12678,3330,78,3,3208
12679,2845,117,1,564
12680,3986,81,2,2134
12681,4013,94,5,2994
12682,2093,48,1,2885
12683,2968,111,1,3020
12684,1070,49,1,910
12685,1676,98,2,498
12686,2613,91,1,1175
12687,4397,58,2,2919
12688,288,89,5,1962
12689,786,108,2,3379
12690,2317,99,5,985
12691,2839,73,5,2666
12692,3638,70,5,3340
12693,2629,61,4,1773
12694,1266,26,5,2849
12695,2984,102,2,2084
12696,3016,39,4,1791
12697,71,58,1,4253
12698,4931,27,1,3867
12699,2461,40,3,757
12700,612,31,5,3356
12701,3524,3,3,4154
12702,3703,88,5,1610
12703,2577,15,5,1168
12704,191,54,2,1485
12705,1748,70,2,2714
12706,2126,11,1,871
12707,1629,30,4,2674
12708,4985,35,1,2296
12709,3373,112,5,4815
12710,2997,102,4,2097
12711,17,43,3,2182
12712,4911,61,5,2528
12713,1598,40,2,871
12714,1067,93,1,2374
12715,3140,87,1,1263
12716,3452,42,3,3737
12717,2260,42,1,4982
12718,2251,119,1,4531
12719,2774,3,4,3793
12720,4205,90,5,3450
12721,284,78,4,2479
12722,2989,83,4,872
12723,4833,85,1,823
12724,603,21,5,1318
12725,1364,73,1,4826
12726,3353,77,1,805
12727,4076,105,4,1381
12728,4587,53,2,2835
12729,801,44,2,4637
12730,760,46,4,710
12731,1494,37,4,1831
12732,4801,38,1,1752
12733,3935,109,5,1001
12734,815,109,1,4146
12735,4899,88,1,3296
12736,373,38,3,4996
12737,2999,110,1,3631
12738,2892,11,5,270
12739,3792,93,1,4505
12740,3320,45,4,2499
12741,2190,64,5,4063
12742,2450,44,4,1474
12743,3968,112,3,1696
12744,823,102,3,1095
12745,222,105,5,3396
12746,3938,81,2,845
12747,1388,62,2,1909
12748,3889,116,5,842
12749,2161,112,5,3420
12750,3271,90,4,1593
12751,1926,61,3,3620
12752,4694,90,5,3522
12753,2952,12,1,3255
12754,4581,82,4,2823
12755,3994,9,3,2100
12756,2599,67,4,4368
12757,1667,74,3,2028
12758,3082,107,1,4340
12759,3886,2,3,4957
12760,4758,8,4,3622
12761,2115,116,3,2468
12762,2753,43,4,1271
12763,3169,18,5,2853
12764,1555,52,1,3059
12765,1081,39,4,1764
12766,3935,31,2,2822
12767,88,14,2,3300
12768,2701,64,3,782
12769,2704,103,5,4008
12770,2960,97,5,1609
12771,2419,93,2,2363
12772,2423,44,3,2384
12773,4148,60,5,2243
12774,1748,97,5,3059
12775,41,99,3,1756
12776,2139,2,4,3366
12777,39,99,2,1373
12778,3085,32,5,3618
12779,3680,36,4,2115
12780,2152,110,4,1017
12781,3938,55,4,1051
12782,2091,114,4,3124
12783,209,87,1,254
12784,600,63,1,4515
12785,605,69,3,400
12786,2524,111,2,294
12787,3710,80,3,1537
12788,2157,40,1,832
12789,214,24,3,3144
12790,1577,117,3,1551
12791,2819,58,4,4809
12792,2125,104,5,1388
12793,269,28,1,3347
12794,2409,62,1,1475
12795,2578,25,3,4379
12796,4779,7,5,4073
12797,4258,38,3,4694
12798,4561,71,2,3364
12799,823,119,1,1099
12800,3636,115,4,2142
12801,2596,86,4,1144
12802,3954,86,4,3505
12803,3832,91,1,4993
12804,2100,97,1,1178
12805,4584,45,4,4499
12806,3603,32,1,1657
12807,3468,103,4,2236
12808,651,32,2,3027
12809,1635,1,2,1934
12810,4815,74,2,4500
12811,1168,45,3,3919
12812,4077,64,3,4479
12813,199,68,5,2143
12814,1356,93,5,540
12815,3506,7,5,4054
12816,803,38,2,1568
12817,701,70,2,2062
12818,503,53,2,3548
12819,4565,75,1,3667
12820,2414,119,1,2994
12821,4720,73,2,4035
12822,2968,30,4,3110
12823,2871,22,5,3963
12824,4759,58,3,3555
12825,4847,103,5,844
12826,3468,73,4,656
12827,1419,55,1,3900
12828,1099,102,2,4825
12829,3170,115,1,1951
12830,383,46,1,2519
12831,3941,97,4,2456
12832,1394,26,1,3964
12833,3328,64,1,4297
12834,1653,80,5,1983
12835,4272,9,5,4397
12836,4324,87,4,3943
12837,2395,15,2,4228
12838,2039,19,5,117
12839,1986,106,1,771
12840,1263,16,3,1238
12841,1712,25,5,307
12842,350,99,3,260
12843,4027,51,2,3461
12844,441,77,1,4514
12845,2809,46,5,4657
12846,2563,7,2,1682
12847,3153,34,4,2085
12848,1385,58,2,3056
12849,288,78,4,151
12850,2056,23,4,2765
12851,998,23,5,4805
12852,2334,17,3,1844
12853,1423,13,4,1063
12854,74,27,1,4418
12855,1463,66,5,3810
12856,3195,101,4,1249
12857,2206,30,5,2659
12858,430,4,1,2277
12859,1472,94,5,2855
12860,3482,67,5,1167
12861,3181,14,4,1929
12862,4942,11,2,4383
12863,1731,40,5,4439
12864,36,87,4,1022
12865,1021,105,1,1650
12866,1998,112,1,3082
12867,2761,96,2,2144
12868,3118,3,1,3081
12869,2536,106,4,4514
12870,4715,1,2,1697
12871,4266,9,4,2421
12872,146,112,2,4958
12873,4964,73,2,2121
12874,4516,76,4,1417
12875,4669,1,2,3575
12876,1027,16,4,3655
12877,3666,94,1,4397
12878,1287,72,1,1657
12879,2847,110,5,3898
12880,321,46,3,1169
12881,4096,10,3,597
12882,2294,33,1,204
12883,1613,102,5,3853
12884,477,41,3,4135
12885,3165,51,4,1947
12886,1827,22,4,3248
12887,783,16,2,1677
12888,4629,83,3,2672
12889,1948,75,4,1083
12890,3332,62,3,2160
12891,4675,53,2,4729
12892,1594,75,1,4747
12893,1748,14,5,1599
12894,2034,103,2,226
12895,257,59,2,1857
12896,2992,26,2,2369
12897,1418,44,5,1714
12898,4978,20,4,2544
12899,4115,84,3,198
12900,110,119,1,1606
12901,2553,5,1,3575
12902,1058,65,5,3357
12903,4351,11,1,4474
12904,4734,47,5,475
12905,2043,10,5,3574
12906,2182,61,3,335
12907,4493,111,3,4853
12908,3559,92,5,4263
12909,1622,45,3,2080
12910,3659,47,4,1299
12911,2695,34,2,716
12912,3885,118,1,2053
12913,4781,13,1,917
12914,3285,108,1,152
12915,2167,89,1,3129
12916,3887,23,4,4911
12917,4398,36,4,4587
12918,4323,63,2,3203
12919,4452,76,5,290
12920,4797,47,3,1818
12921,3393,109,2,930
12922,2271,66,1,3572
12923,3712,84,3,2198
12924,1587,80,2,3460
12925,1215,14,1,2685
12926,1646,53,2,2425
12927,1351,66,1,550
12928,3199,49,1,4529
12929,365,16,4,864
12930,3940,68,1,2653
12931,4615,43,2,581
12932,3200,77,3,2507
12933,1627,102,4,4748
12934,3202,113,3,175
12935,1646,65,5,4868
12936,982,9,3,2435
12937,2396,21,5,1560
12938,2037,82,5,3348
12939,3553,107,4,2098
12940,922,96,3,2690
12941,3747,110,1,1983
12942,3659,98,4,298
12943,3783,84,4,2567
12944,3996,43,1,1197
12945,4457,66,3,3594
12946,4278,4,4,4306
12947,1475,109,5,4065
12948,4659,102,1,2241
12949,4410,7,2,396
12950,2069,86,4,2408
12951,3768,84,5,2872
12952,2853,58,3,3945
12953,403,99,3,417
12954,1148,4,1,371
12955,613,117,5,1467
12956,1877,20,1,2550
12957,1614,35,4,3411
12958,3018,97,1,1758
12959,4789,115,2,542
12960,1735,59,1,708
12961,3549,85,1,1192
12962,2920,45,4,3884
12963,4936,14,5,2957
12964,2151,95,2,2044
12965,2381,22,1,2971
12966,1811,48,4,1042
12967,3202,30,4,1557
12968,753,29,4,1464
12969,2473,36,5,2238
12970,1342,113,1,388
12971,505,42,3,3444
12972,3483,29,2,4786
12973,1970,7,3,2730
12974,4050,32,5,4743
12975,4148,13,1,4753
12976,3638,13,3,323
12977,2423,54,3,3750
12978,4485,14,3,2918
12979,674,6,2,1621
12980,593,16,1,1754
12981,2780,41,4,3728
12982,3669,52,1,4872
12983,2553,112,3,3958
12984,4179,85,1,2192
12985,3139,117,4,4563
12986,4510,108,2,836
12987,2501,16,1,245
12988,2794,5,1,2497
12989,4294,24,2,4994
12990,1713,43,2,3577
12991,2346,65,3,1133
12992,300,10,3,2381
12993,4225,107,2,4719
12994,1907,111,4,1827
12995,2486,59,3,3100
12996,207,35,4,485
12997,294,31,2,2420
12998,1874,120,1,4119
12999,3759,79,2,2474
13000,2089,11,2,613
13001,1773,9,5,126
13002,2864,66,2,764
13003,4722,44,3,2287
13004,4374,116,1,4084
13005,3427,94,4,1640
13006,529,16,5,1855
13007,2134,120,3,4223
13008,1925,48,1,3932
13009,4789,53,4,2731
13010,1361,65,1,407
13011,863,48,3,3569
13012,3217,70,1,4329
13013,2363,46,2,2933
13014,4321,75,1,3464
13015,3495,33,2,2093
13016,1968,52,3,803
13017,68,81,5,454
13018,1643,55,2,646
13019,1021,51,1,209
13020,3144,98,1,1598
13021,1471,110,1,3771
13022,1383,40,3,662
13023,2931,25,4,3283
13024,1337,63,1,1687
13025,3167,119,1,565
13026,1243,22,2,276
13027,1706,90,5,3298
13028,3200,91,1,4180
13029,2595,38,3,3027
13030,3938,9,4,994
13031,1680,37,4,1582
13032,1316,5,4,4220
13033,4827,82,3,1308
13034,568,22,4,526
13035,2705,110,4,1627
13036,2452,12,2,2894
13037,1749,60,4,3284
13038,4692,44,2,2006
13039,648,22,2,2719
13040,2194,6,2,2673
13041,2809,100,3,186
13042,125,27,1,3667
13043,1538,111,5,492
13044,4576,55,4,855
13045,4808,15,5,4413
13046,1971,64,1,1544
13047,2763,17,2,882
13048,1818,3,2,4741
13049,815,10,2,2173
13050,3102,63,2,590
13051,4152,63,4,4089
13052,1655,89,1,3568
13053,132,62,1,1148
13054,231,85,1,298
13055,395,118,5,470
13056,3574,104,2,4286
13057,982,9,3,498
13058,933,24,1,559
13059,1410,32,5,2704
13060,2956,3,4,3346
13061,4629,33,2,4768
13062,4651,43,5,1393
13063,2742,109,3,2859
13064,2939,12,3,2491
13065,3421,93,4,3759
13066,2505,85,1,1298
13067,3034,103,1,569
13068,3980,98,5,2064
13069,3824,97,5,2685
13070,4481,32,1,2377
13071,712,20,1,1829
13072,2977,67,5,1273
13073,1472,68,2,2774
13074,3700,17,3,265
13075,3187,114,3,2829
13076,4750,81,4,1791
13077,1143,19,3,2722
13078,3982,4,5,4438
13079,2569,93,2,2515
13080,1609,17,5,726
13081,4634,64,1,2405
13082,3823,22,1,3506
13083,1898,66,3,1231
13084,2193,42,2,4055
13085,4073,76,4,1744
13086,1092,45,5,2394
13087,700,11,4,4373
13088,4093,53,4,3317
13089,1902,104,4,2185
13090,2179,60,4,4587
13091,733,29,5,4787
13092,513,20,1,2941
13093,2688,5,5,1030
13094,4097,25,1,4316
13095,3757,34,1,436
13096,432,12,5,2831
13097,4495,28,5,2282
13098,808,98,5,1359
13099,1280,6,1,1158
13100,2222,118,5,3548
13101,855,19,2,2516
13102,3213,12,3,153
13103,2587,25,3,1252
13104,4841,13,2,4476
13105,2769,81,3,4444
13106,4339,76,1,1906
13107,3341,3,5,686
13108,3229,24,5,4552
13109,1620,8,5,586
13110,276,112,2,1808
13111,4104,100,2,4106
13112,3864,120,1,4727
13113,715,90,2,3130
13114,2081,45,5,4402
13115,810,72,1,1990
13116,3727,96,1,4480
13117,3979,96,5,1911
13118,862,1,4,1037
13119,37,3,5,1970
13120,3812,65,1,2131
13121,2082,15,4,2971
13122,455,50,5,982
13123,4540,20,5,2108
13124,3309,3,4,3736
13125,4308,61,4,2657
13126,3212,15,3,3963
13127,2656,59,4,160
13128,982,54,2,2236
13129,4392,60,4,2117
13130,152,37,1,3249
13131,3295,21,4,3911
13132,600,106,5,169
13133,1323,103,2,4880
13134,1512,23,4,2771
13135,2259,104,2,1695
13136,232,99,3,1354
13137,2743,18,2,2613
13138,4463,17,5,1121
13139,4577,31,3,4627
13140,572,64,4,4469
13141,1203,48,2,3276
13142,1508,26,3,332
13143,1613,22,4,1287
13144,3567,45,4,4998
13145,4041,36,2,4905
13146,1571,64,2,948
13147,1040,35,3,1729
13148,1426,75,2,1750
13149,4082,91,4,1971
13150,171,98,5,2401
13151,189,82,3,791
13152,4882,27,5,107
13153,4679,68,5,2182
13154,600,17,4,4997
13155,4942,70,5,1261
13156,4018,106,1,1803
13157,3333,11,3,3479
13158,3577,5,4,239
13159,2390,58,2,3532
13160,954,82,4,2302
13161,1626,57,2,758
13162,1871,89,4,4508
13163,4262,74,1,4761
13164,2025,105,3,3537
13165,4330,80,5,2848
13166,641,74,4,501
13167,1828,74,3,951
13168,4703,100,3,2808
13169,540,85,3,3968
13170,2366,120,3,3278
13171,4439,14,3,882
13172,3502,72,5,442
13173,3948,1,5,1886
13174,3027,16,4,3003
13175,4733,26,2,4771
13176,3538,49,4,881
13177,4175,42,3,3848
13178,2497,70,2,1438
13179,4287,103,4,3896
13180,4740,114,2,2970
13181,2090,66,5,791
13182,3322,53,3,3978
13183,3582,9,2,4016
13184,2550,69,1,758
13185,1217,40,3,283
13186,4886,56,5,1303
13187,3979,5,5,2244
13188,742,56,4,1803
13189,4186,111,1,4531
13190,1715,72,2,3352
13191,4045,5,4,502
13192,648,69,5,335
13193,2798,52,2,705
13194,819,81,5,322
13195,243,73,5,4110
13196,4315,98,1,722
13197,4105,33,3,3434
13198,4526,22,2,1933
13199,3878,85,1,2209
13200,13,107,5,1352
13201,3018,15,5,338
13202,690,65,1,3941
13203,3139,71,2,1673
13204,3741,23,5,4802
13205,677,115,2,2532
13206,3575,120,1,1264
13207,4304,111,5,4767
13208,1324,6,4,1076
13209,2866,84,4,1059
13210,1003,58,5,3278
13211,2503,26,3,2434
13212,1766,106,5,4186
13213,1554,12,5,3524
13214,2292,77,5,3384
13215,1986,111,1,986
13216,4867,115,5,793
13217,238,113,5,280
13218,3318,77,1,1288
13219,2393,2,5,3267
13220,3556,32,4,3174
13221,1585,50,4,1612
13222,1308,95,5,3376
13223,2086,61,1,2542
13224,1820,11,5,4493
13225,32,101,5,1289
13226,292,68,2,3835
13227,3687,34,3,4076
13228,4388,80,1,3573
13229,1643,95,3,4178
13230,578,89,2,2287
13231,3910,103,3,3474
13232,1224,8,5,2897
13233,4077,8,4,1334
13234,2653,98,1,1752
13235,447,15,1,109
13236,3420,5,5,3671
13237,4374,19,3,4266
13238,3042,74,1,3802
